Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Product ID,Sales,Quantity,Discount,Profit,Cost of Sale,RegionManager,Returned
2284,CA-2019-153108,2019-03-05,2019-03-09,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New Castle,Indiana,47362,Central,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,TEC-PH-10001552,23.92,2,0,6.6976,41.1424,Roxanne Rodriguez,FALSE
2285,CA-2019-153108,2019-03-05,2019-03-09,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New Castle,Indiana,47362,Central,Office Supplies,Appliances,Staple holder,OFF-AP-10004249,60.69,7,0,16.3863,408.4437,Roxanne Rodriguez,FALSE
2286,CA-2020-112676,2020-05-05,2020-05-08,First Class,PJ-18835,Patrick Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Paper,Xerox 1965,OFF-PA-10003971,14.352,3,0.2,5.2026,37.8534,Fred Suzuki,FALSE
2287,CA-2021-165687,2021-11-17,2021-11-23,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Salem,Virginia,24153,South,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,OFF-AP-10004036,35.04,2,0,12.264,57.816,Fred Suzuki,FALSE
2288,US-2021-112928,2021-06-01,2021-06-05,Second Class,BB-10990,Barry Blumstein,Corporate,United States,Toledo,Ohio,43615,East,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",OFF-AP-10002287,17.48,5,0.2,1.311,86.089,Chuck Magee,FALSE
2289,CA-2021-143343,2021-06-10,2021-06-13,First Class,BW-11200,Ben Wallace,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Art,Newell 351,OFF-AR-10002375,16.4,5,0,4.756,77.244,Sadie Pawthorne,FALSE
2290,CA-2021-115154,2021-01-08,2021-01-11,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Seattle,Washington,98115,West,Furniture,Tables,Balt Solid Wood Round Tables,FUR-TA-10001950,892.98,2,0,80.3682,1705.5918,Sadie Pawthorne,FALSE
2291,CA-2019-149342,2019-04-20,2019-04-25,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,Technology,Phones,Pyle PMP37LED,TEC-PH-10001557,287.97,3,0,77.7519,786.1581,Fred Suzuki,TRUE
2292,CA-2019-149342,2019-04-20,2019-04-25,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",FUR-FU-10002937,595.38,6,0,297.69,3274.59,Fred Suzuki,TRUE
2293,CA-2019-149342,2019-04-20,2019-04-25,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Paper,Xerox 2,OFF-PA-10004994,12.96,2,0,6.2208,19.6992,Fred Suzuki,TRUE
2294,CA-2019-130995,2019-11-01,2019-11-06,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,New York City,New York,10009,East,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,TEC-PH-10000347,4.95,1,0,1.3365,3.6135,Chuck Magee,FALSE
2295,CA-2021-127929,2021-12-23,2021-12-27,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Middletown,Connecticut,6457,East,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",FUR-FU-10003708,181.95,3,0,38.2095,507.6405,Chuck Magee,FALSE
2296,CA-2019-113145,2019-11-01,2019-11-05,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,OFF-PA-10002659,13.52,4,0,6.2192,47.8608,Chuck Magee,FALSE
2297,CA-2019-113145,2019-11-01,2019-11-05,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",FUR-FU-10000965,259.7,5,0,106.477,1192.023,Chuck Magee,FALSE
2298,CA-2019-113145,2019-11-01,2019-11-05,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,Technology,Phones,Plantronics MX500i Earset,TEC-PH-10001527,42.95,1,0,1.2885,41.6615,Chuck Magee,FALSE
2299,CA-2019-113145,2019-11-01,2019-11-05,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,TEC-AC-10001838,1399.93,7,0,601.9699,9197.5401,Chuck Magee,FALSE
2300,CA-2019-113145,2019-11-01,2019-11-05,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,Technology,Phones,Xblue XB-1670-86 X16 Small?Office Telephone?- Titanium,TEC-PH-10002597,503.96,4,0,125.99,1889.85,Chuck Magee,FALSE
2301,CA-2018-162362,2018-11-14,2018-11-18,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,48640,Central,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,OFF-BI-10000756,12.72,3,0,6.36,31.8,Roxanne Rodriguez,FALSE
2302,CA-2018-162362,2018-11-14,2018-11-18,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,48640,Central,Office Supplies,Binders,Avery Durable Binders,OFF-BI-10000546,11.52,4,0,5.6448,40.4352,Roxanne Rodriguez,FALSE
2303,CA-2020-106558,2020-01-17,2020-01-21,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Columbus,Georgia,31907,South,Technology,Accessories,First Data FD10 PIN Pad,TEC-AC-10001142,316,4,0,31.6,1232.4,Fred Suzuki,FALSE
2304,CA-2021-157931,2021-09-17,2021-09-22,Second Class,MO-17800,Meg O'Connel,Home Office,United States,Roswell,Georgia,30076,South,Furniture,Chairs,Global Ergonomic Managers Chair,FUR-CH-10000785,723.92,4,0,188.2192,2707.4608,Fred Suzuki,FALSE
2305,CA-2021-157931,2021-09-17,2021-09-22,Second Class,MO-17800,Meg O'Connel,Home Office,United States,Roswell,Georgia,30076,South,Office Supplies,Paper,Easy-staple paper,OFF-PA-10004947,106.32,3,0,49.9704,268.9896,Fred Suzuki,FALSE
2306,CA-2020-115574,2020-12-23,2020-12-24,First Class,BP-11185,Ben Peterman,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",FUR-BO-10003441,141.372,2,0.3,-14.1372,296.8812,Roxanne Rodriguez,FALSE
2307,CA-2019-160794,2019-08-06,2019-08-08,First Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Paper,Xerox 188,OFF-PA-10004156,27.216,3,0.2,9.8658,71.7822,Roxanne Rodriguez,FALSE
2308,CA-2021-116225,2021-11-05,2021-11-09,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,Enermax Aurora Lite Keyboard,TEC-AC-10001432,390.75,5,0,171.93,1781.82,Chuck Magee,FALSE
2309,US-2021-120418,2021-06-11,2021-06-12,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,Furniture,Chairs,Global Leather Executive Chair,FUR-CH-10001394,280.792,1,0.2,35.099,245.693,Sadie Pawthorne,FALSE
2310,US-2021-120418,2021-06-11,2021-06-12,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",OFF-ST-10002370,68.448,4,0.2,7.7004,266.0916,Sadie Pawthorne,FALSE
2311,US-2021-120418,2021-06-11,2021-06-12,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,OFF-AR-10002956,88.04,5,0.2,6.603,433.597,Sadie Pawthorne,FALSE
2312,US-2021-120418,2021-06-11,2021-06-12,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,Office Supplies,Art,Newell 319,OFF-AR-10001955,15.872,1,0.2,1.984,13.888,Sadie Pawthorne,FALSE
2313,US-2021-120418,2021-06-11,2021-06-12,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,Office Supplies,Storage,Fellowes Officeware Wire Shelving,OFF-ST-10001809,215.592,3,0.2,-48.5082,695.2842,Sadie Pawthorne,FALSE
2314,CA-2021-122035,2021-07-20,2021-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Office Supplies,Labels,Avery 486,OFF-LA-10004093,14.62,2,0,6.8714,22.3686,Roxanne Rodriguez,FALSE
2315,CA-2021-122035,2021-07-20,2021-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",OFF-AP-10002118,416.32,2,0,112.4064,720.2336,Roxanne Rodriguez,FALSE
2316,CA-2021-122035,2021-07-20,2021-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,OFF-BI-10000404,43,5,0,20.21,194.79,Roxanne Rodriguez,FALSE
2317,CA-2021-122035,2021-07-20,2021-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Furniture,Chairs,Novimex Fabric Task Chair,FUR-CH-10003833,182.94,3,0,27.441,521.379,Roxanne Rodriguez,FALSE
2318,CA-2021-122035,2021-07-20,2021-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Office Supplies,Binders,Cardinal Slant-D Ring Binders,OFF-BI-10002072,60.83,7,0,30.415,395.395,Roxanne Rodriguez,FALSE
2319,CA-2021-122035,2021-07-20,2021-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,TEC-AC-10003095,389.97,3,0,132.5898,1037.3202,Roxanne Rodriguez,FALSE
2320,CA-2019-117828,2019-12-23,2019-12-26,First Class,BD-11500,Bradley Drucker,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,OFF-AP-10001563,194.32,4,0,56.3528,720.9272,Fred Suzuki,FALSE
2321,CA-2021-165491,2021-03-20,2021-03-24,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,Imation?Secure?Drive?+ Hardware Encrypted USB?flash drive?- 16 GB,TEC-AC-10000358,265.93,7,0,63.8232,1797.6868,Sadie Pawthorne,TRUE
2322,CA-2019-109470,2019-12-31,2020-01-03,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,Tuf-Vin Binders,OFF-BI-10004492,94.74,3,0,44.5278,239.6922,Fred Suzuki,FALSE
2323,CA-2019-109470,2019-12-31,2020-01-03,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",OFF-BI-10001072,60.64,4,0,27.8944,214.6656,Fred Suzuki,FALSE
2324,CA-2019-109470,2019-12-31,2020-01-03,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,Aluminum Screw Posts,OFF-BI-10003707,76.3,5,0,38.15,343.35,Fred Suzuki,FALSE
2325,CA-2019-109470,2019-12-31,2020-01-03,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,OFF-BI-10000977,364.8,12,0,167.808,4209.792,Fred Suzuki,FALSE
2326,CA-2019-105102,2019-09-15,2019-09-19,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,OFF-BI-10002082,79.872,3,0.2,29.952,209.664,Chuck Magee,FALSE
2327,CA-2019-105102,2019-09-15,2019-09-19,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",FUR-BO-10004709,46.384,1,0.2,1.1596,45.2244,Chuck Magee,FALSE
2328,CA-2019-105102,2019-09-15,2019-09-19,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,Xerox 1967,OFF-PA-10002365,12.96,2,0,6.2208,19.6992,Chuck Magee,FALSE
2329,CA-2021-138422,2021-09-23,2021-09-26,First Class,KN-16705,Kristina Nunn,Home Office,United States,Fort Collins,Colorado,80525,West,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,OFF-EN-10004147,14.352,3,0.2,5.2026,37.8534,Sadie Pawthorne,FALSE
2330,US-2019-147739,2019-12-25,2019-12-29,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,FUR-FU-10001468,547.136,4,0.2,-68.392,2256.936,Chuck Magee,FALSE
2331,CA-2020-155187,2020-09-24,2020-09-26,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Storage,"Tennsco Lockers, Gray",OFF-ST-10000642,41.96,2,0,2.9372,80.9828,Sadie Pawthorne,FALSE
2332,CA-2020-155187,2020-09-24,2020-09-26,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",OFF-PA-10000380,41.7,5,0,20.85,187.65,Sadie Pawthorne,FALSE
2333,CA-2021-169285,2021-03-21,2021-03-25,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",OFF-PA-10004071,277.4,5,0,133.152,1253.848,Roxanne Rodriguez,FALSE
2334,CA-2021-169285,2021-03-21,2021-03-25,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central,Office Supplies,Paper,Xerox 196,OFF-PA-10004971,5.78,1,0,2.8322,2.9478,Roxanne Rodriguez,FALSE
2335,CA-2018-140886,2018-09-30,2018-10-04,Standard Class,KW-16570,Kelly Williams,Consumer,United States,Clarksville,Tennessee,37042,South,Office Supplies,Appliances,Holmes Odor Grabber,OFF-AP-10000696,69.216,6,0.2,11.2476,404.0484,Fred Suzuki,FALSE
2336,CA-2021-152695,2021-12-10,2021-12-10,Same Day,CC-12220,Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,OFF-EN-10004030,10.86,3,0,5.1042,27.4758,Chuck Magee,FALSE
2337,CA-2021-152695,2021-12-10,2021-12-10,Same Day,CC-12220,Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,OFF-AP-10000026,426.79,7,0,123.7691,2863.7609,Chuck Magee,FALSE
2338,CA-2018-110639,2018-08-23,2018-08-23,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,Xerox 1994,OFF-PA-10003936,25.92,4,0,12.4416,91.2384,Chuck Magee,FALSE
2339,CA-2018-110639,2018-08-23,2018-08-23,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,OFF-PA-10004530,45.92,4,0,22.5008,161.1792,Chuck Magee,FALSE
2340,CA-2018-121727,2018-08-19,2018-08-24,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,OFF-AR-10004930,10.72,2,0.2,1.742,19.698,Chuck Magee,FALSE
2341,CA-2020-137736,2020-11-10,2020-11-15,Standard Class,DC-13285,Debra Catini,Consumer,United States,Warner Robins,Georgia,31088,South,Office Supplies,Art,Newell 315,OFF-AR-10004999,41.86,7,0,10.465,282.555,Fred Suzuki,FALSE
2342,US-2018-143231,2018-12-31,2019-01-03,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East,Furniture,Furnishings,Nu-Dell Executive Frame,FUR-FU-10002501,63.2,5,0,23.384,292.616,Chuck Magee,FALSE
2343,US-2018-143231,2018-12-31,2019-01-03,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East,Technology,Accessories,Imation?Secure?Drive?+ Hardware Encrypted USB?flash drive?- 16 GB,TEC-AC-10000358,113.97,3,0,27.3528,314.5572,Chuck Magee,FALSE
2344,US-2018-155894,2018-07-26,2018-07-30,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",OFF-ST-10004804,123.552,3,0.2,-29.3436,399.9996,Roxanne Rodriguez,FALSE
2345,CA-2020-119025,2020-02-22,2020-02-28,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,OFF-AP-10001205,490.32,9,0,137.2896,4275.5904,Roxanne Rodriguez,FALSE
2346,CA-2020-159373,2020-03-13,2020-03-18,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",OFF-PA-10004993,70.08,5,0.2,24.528,325.872,Roxanne Rodriguez,FALSE
2347,CA-2020-159373,2020-03-13,2020-03-18,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,OFF-BI-10004141,1.272,2,0.8,-2.1624,4.7064,Roxanne Rodriguez,FALSE
2348,CA-2020-159373,2020-03-13,2020-03-18,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Tables,Hon Non-Folding Utility Tables,FUR-TA-10004619,557.585,5,0.3,0,2787.925,Roxanne Rodriguez,FALSE
2349,CA-2021-109701,2021-12-02,2021-12-03,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,3-ring staple pack,OFF-BI-10004187,9.024,6,0.2,3.1584,50.9856,Sadie Pawthorne,FALSE
2350,CA-2021-109701,2021-12-02,2021-12-03,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,Satellite Sectional Post Binders,OFF-BI-10000632,69.456,2,0.2,22.5732,116.3388,Sadie Pawthorne,FALSE
2351,CA-2021-109701,2021-12-02,2021-12-03,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",OFF-PA-10003724,10.86,2,0,5.3214,16.3986,Sadie Pawthorne,FALSE
2352,CA-2021-109701,2021-12-02,2021-12-03,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,OFF-AP-10002765,79.47,3,0,22.2516,216.1584,Sadie Pawthorne,FALSE
2353,CA-2021-109701,2021-12-02,2021-12-03,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Art,Prang Dustless Chalk Sticks,OFF-AR-10001868,10.08,6,0,5.04,55.44,Sadie Pawthorne,FALSE
2354,CA-2019-111514,2019-08-31,2019-09-02,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",FUR-BO-10002545,1552.831,7,0.15,200.9546,10668.8624,Sadie Pawthorne,FALSE
2355,CA-2019-111514,2019-08-31,2019-09-02,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,OFF-BI-10002735,137.24,5,0.2,46.3185,639.8815,Sadie Pawthorne,FALSE
2356,CA-2019-111514,2019-08-31,2019-09-02,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,Technology,Accessories,Memorex Micro Travel Drive 32 GB,TEC-AC-10004864,36.51,1,0,15.6993,20.8107,Sadie Pawthorne,FALSE
2357,CA-2019-111514,2019-08-31,2019-09-02,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,Technology,Machines,Lexmark S315 Color Inkjet Printer,TEC-MA-10000597,239.976,3,0.2,80.9919,638.9361,Sadie Pawthorne,FALSE
2358,US-2018-148838,2018-03-17,2018-03-21,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,Bretford Rectangular Conference Table Tops,FUR-TA-10003473,1579.746,7,0.4,-447.5947,11505.8167,Chuck Magee,FALSE
2359,US-2018-148838,2018-03-17,2018-03-21,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,Balt Solid Wood Round Tables,FUR-TA-10001950,1071.576,4,0.4,-553.6476,4839.9516,Chuck Magee,FALSE
2360,US-2018-148838,2018-03-17,2018-03-21,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",FUR-TA-10004175,613.908,3,0.4,-122.7816,1964.5056,Chuck Magee,FALSE
2361,US-2018-148838,2018-03-17,2018-03-21,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,Xerox 1926,OFF-PA-10002960,34.86,7,0,16.3842,227.6358,Chuck Magee,FALSE
2362,US-2018-148838,2018-03-17,2018-03-21,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,Xerox 1918,OFF-PA-10000919,155.04,4,0,75.9696,544.1904,Chuck Magee,FALSE
